"baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj"
"FBgn0264962" 364.26394850743 -0.0521397696793458 0.661571834312268 -0.0788118647247923 0.937182266718462 0.971162597821529
"FBgn0262547" 27.2537658030223 -0.15002253566475 1.94047055047507 -0.0773063377497933 0.938379849202655 0.971162597821529
"FBgn0005655" 517.599465133675 0.0386916856523018 0.494986555390831 0.0781689619986003 0.937693651185683 0.971162597821529
"FBgn0036686" 75.6214395365069 0.167752993031728 2.15949538222463 0.0777028162594367 0.938064453830785 0.971162597821529
"FBgn0003882" 208.211339141452 0.0972666771498691 1.26069090613576 0.0771557276962545 0.93849966078958 0.971162597821529
"FBgn0025802" 43.1201389268868 -0.102839634353131 1.29954539182982 -0.079106423149534 0.936947974592056 0.971162597821529
"FBgn0038016" 363.626863744754 -0.105017807706581 1.35060036856124 -0.0777512260140162 0.938025944936436 0.971162597821529
"FBgn0260962" 278.046176289926 0.109663741703156 1.41052046937461 0.0777483248176136 0.938028252770242 0.971162597821529
"FBgn0266284" 258.783731093822 0.0843815336999364 1.09454270971115 0.0770937958699573 0.938548928491702 0.971162597821529
"FBgn0029688" 75.2171003560366 0.0979569538470046 1.27020535367403 0.0771352556185557 0.938515946610192 0.971162597821529
"FBgn0014032" 27.6500889956793 0.139167047230058 1.79317132572935 0.0775621271556599 0.938176369738395 0.971162597821529
"FBgn0030403" 216.828484134669 0.110793197439505 1.42688639670343 0.0776520899226528 0.93810480567071 0.971162597821529
"FBgn0030996" 245.993621925915 -0.0580835800582045 0.738366759202592 -0.07866550076786 0.937298686810427 0.971162597821529
"FBgn0028744" 49.4353003739003 0.14119951546029 1.84398686445399 0.076552080650875 0.938979881127612 0.971440260259302
"FBgn0038319" 94.935577121522 -0.0670103559500661 0.876379131230076 -0.0764625304640794 0.939051123031109 0.971440260259302
"FBgn0030365" 50.0759750735885 0.148782154591613 1.96244557986557 0.0758871272057578 0.939508898327815 0.971792819634896
"FBgn0051156" 103.284596344358 -0.131148597196732 1.73682980077362 -0.0755226809597515 0.939798852270761 0.971971724718721
"FBgn0032512" 71.4885390107435 0.133665079166251 1.79443756823295 0.0744749444395822 0.940632477230069 0.972228741083281
"FBgn0267390" 297.726829381964 0.0878788822418525 1.17904308442087 0.0745357640747828 0.940584084683396 0.972228741083281
"FBgn0039977" 258.21683119809 -0.0803627203670282 1.07077020676337 -0.0750405308558028 0.940182463824649 0.972228741083281
"FBgn0058354" 3.61182164156242 0.0800946731747161 1.07436393438063 0.0745053488619491 0.940608285222164 0.972228741083281
"FBgn0083013" 2.51867021357141 -0.147660385267788 1.96728526367642 -0.0745899080469534 0.940541003966682 0.972228741083281
"FBgn0034059" 53.4333744333246 0.112660959175118 1.52413448203968 0.0739109533120459 0.941081240207028 0.97257158149521
"FBgn0261794" 2391.62646758689 0.0319728306336211 0.434980502046994 0.073506548824958 0.941403032966217 0.972783134065091
"FBgn0263706" 82.8356467777416 -0.0718429300498399 0.980450734563775 -0.073272834499701 0.941589008506083 0.972854307010141
"FBgn0036318" 458.342720936844 0.0723944015771214 0.992112876104421 0.0729762322377907 0.941825030996963 0.972977164576321
"FBgn0267549" 3.9584151335277 0.157460284017227 2.19025542038214 0.0718865837926185 0.942692167007647 0.973388829666857
"FBgn0036827" 41.9563192628911 -0.108419765056051 1.50818454098903 -0.0718882909525423 0.942690808406133 0.973388829666857
"FBgn0026417" 25.059192412804 -0.117628497467188 1.62590338493971 -0.0723157692750088 0.942350615486351 0.973388829666857
"FBgn0029873" 128.547041116897 0.0770852045321296 1.07020640395826 0.0720265264690847 0.942580797601562 0.973388829666857
"FBgn0011763" 449.026404089933 0.0623697749448562 0.869958149381687 0.0716938278375985 0.942845568196052 0.973426243391673
"FBgn0034063" 77.9440815309817 -0.0981698668323742 1.38461978626151 -0.070913312130845 0.943466748501216 0.973704564788584
"FBgn0035807" 149.720362613125 0.121656083652425 1.71165109339929 0.0710766938000634 0.943336716901758 0.973704564788584
"FBgn0052066" 189.643582506266 0.0749022369718495 1.0562071155535 0.0709171432785046 0.943463699364304 0.973704564788584
"FBgn0032870" 104.071265789247 0.130938365847694 1.85184915333701 0.0707527259578097 0.943594556699617 0.973715510751511
"FBgn0039923" 1191.72506509339 0.0448494838257989 0.636854655164322 0.0704265338994475 0.943854172679569 0.973862452387215
"FBgn0037632" 984.689976087599 0.031306615867155 0.447888304506533 0.0698999499123904 0.944273292997652 0.97417391260704
"FBgn0015903" 633.923367988448 -0.0610005680828232 0.884593820778308 -0.0689547989390922 0.945025599034451 0.974586975766909
"FBgn0035001" 439.598496058809 -0.0469609394364879 0.680336439245134 -0.0690239508484819 0.94497055494171 0.974586975766909
"FBgn0035722" 39.3539491480038 0.111798030846479 1.61699544762688 0.069179318578721 0.944846885045482 0.974586975766909
"FBgn0064766" 233.794140999544 0.116883113931787 1.70320725392837 0.0686496227943952 0.945268518726879 0.974587696432571
"FBgn0020379" 3.92427517412667 0.150072169899607 2.17197676877004 0.0687789838118002 0.945165546954194 0.974587696432571
"FBgn0029899" 858.887298095672 -0.0798422506268378 1.16528403912184 -0.0685118098665999 0.945378219252538 0.974587696432571
"FBgn0028893" 40.1037395839033 0.134439171909116 1.97142657437858 0.0681893328480697 0.945634918361326 0.974731377387828
"FBgn0024846" 92.6247003783799 0.100173553772078 1.47383370134377 0.0679592247410294 0.945818093148935 0.97479924548832
"FBgn0034800" 74.422461922284 -0.126722584091052 1.86884596617592 -0.0677893614564757 0.945953312609362 0.974817678139243
"FBgn0036932" 138.493067446584 -0.0956631758452767 1.43942322010792 -0.0664567422590976 0.947014196212393 0.975789897325134
"FBgn0003978" 169.305673143126 0.0945134047654229 1.43032904076684 0.0660900749130388 0.947306112648162 0.975917783982259
"FBgn0000575" 1615.57789003787 -0.0296060644672367 0.448520661648808 -0.066005752005083 0.947373246005888 0.975917783982259
"FBgn0039112" 244.152999211653 0.0494431375234606 0.751613740720612 0.0657824916578483 0.947550995672756 0.975979875037101
"FBgn0037719" 136.838200451645 0.0648562664261081 0.992116617031012 0.0653703888928808 0.947879099876847 0.976157488330979
"FBgn0038463" 39.4842173101053 0.107063140913786 1.63984605495169 0.0652707541003061 0.947958427522188 0.976157488330979
"FBgn0033990" 47.3780214279654 -0.111973666017258 1.73344495749772 -0.0646093414499405 0.948485046851002 0.976549253363049
"FBgn0037446" 177.181629176144 0.0838997372808016 1.30992936027846 0.0640548009306635 0.948926591526227 0.976549253363049
"FBgn0037921" 50.8792241813962 0.107078308153959 1.66391567418907 0.0643399087641214 0.948699576669037 0.976549253363049
"FBgn0030970" 109.768352900148 -0.105665784417991 1.64693562048096 -0.064145212531478 0.948854601554457 0.976549253363049
"FBgn0031145" 672.756133194869 0.0359552245940978 0.557565256995186 0.0644889516123358 0.948580904136372 0.976549253363049
"FBgn0037301" 235.993469464193 0.0858350281535863 1.35143101419319 0.0635223749949978 0.949350542552112 0.976864541432122
"FBgn0039094" 50.58436481499 -0.106104078851492 1.68573822586088 -0.0629672086241351 0.949792616211709 0.97719839696432
"FBgn0037022" 59.2966760733979 -0.134994130923036 2.15709387086962 -0.0626022941983018 0.950083202497024 0.977255495563062
"FBgn0043853" 5.8677255104526 0.122329384637442 1.94761891020944 0.062602083897596 0.950083369964233 0.977255495563062
"FBgn0023171" 81.7819562677257 -0.0739833249880129 1.1951779589064 -0.0618994140795891 0.950642934101743 0.977588995731808
"FBgn0028397" 417.25128125343 -0.0529424958684795 0.855155764598099 -0.0619046603992793 0.950638756156589 0.977588995731808
"FBgn0036710" 66.7559115713075 -0.13228370670111 2.14276656565749 -0.061692597111663 0.950807635390434 0.977637355795015
"FBgn0031398" 86.2485123332266 -0.108364383668784 1.7682027266198 -0.0612660480264237 0.951147329737832 0.977865612605112
"FBgn0012344" 76.955318309524 0.102427689119638 1.69902395892274 0.0603165262616532 0.951903539856244 0.978521975887859
"FBgn0035482" 57.7771353918575 0.135795591714694 2.28486405675385 0.0594880789406132 0.952563360289541 0.978596561486495
"FBgn0035519" 66.2205451424715 0.113804619288351 1.90959845716477 0.0595936435450944 0.952479281088845 0.978596561486495
"FBgn0039959" 777.679283375149 -0.0424107239571486 0.708924485304492 -0.0598209588307179 0.952298232735421 0.978596561486495
"FBgn0039139" 92.5686378474201 -0.0747480224513025 1.25704906475865 -0.0594859638989967 0.952565044865345 0.978596561486495
"FBgn0039175" 230.053051468124 -0.0555087682944604 0.928248062112009 -0.0597949642763557 0.952318936327585 0.978596561486495
"FBgn0031907" 5.12490825523421 0.11845280723727 2.01527430781618 0.0586626949983469 0.9532207732206 0.979028085537983
"FBgn0033178" 135.489807020657 -0.0494828447717349 0.842307055482319 -0.0587450637311898 0.9531551656245 0.979028085537983
"FBgn0270927" 329.142979843089 0.0733004035185885 1.25689106228892 0.0583241814986945 0.953490406247211 0.979183967256097
"FBgn0260243" 48.9952214508674 0.096898801563287 1.72984518964971 0.0560228832075192 0.955323577622861 0.980669285995259
"FBgn0024957" 279.957527199762 -0.0867720922217511 1.54703778091721 -0.0560846469753034 0.9552743746254 0.980669285995259
"FBgn0267204" 4.14933776661846 -0.123753121349025 2.23756067768928 -0.0558081106928983 0.955494673617386 0.980669285995259
"FBgn0030738" 256.241443866183 -0.0765500450713071 1.36311738466944 -0.0561530539555542 0.95521987963085 0.980669285995259
"FBgn0031094" 65.033211377946 -0.0928008690182367 1.66331106608226 -0.0557675998509958 0.955526946332646 0.980669285995259
"FBgn0036813" 152.704184721442 -0.0687335241672399 1.24228661052697 -0.0553167332893379 0.955886131339922 0.980916746439238
"FBgn0033317" 203.707365912566 0.0554999844276258 1.01031570412078 0.0549403473548596 0.956185987862432 0.981103271231455
"FBgn0032701" 170.09643793914 0.0659591906839033 1.22655970948989 0.0537823162202184 0.957108598737791 0.98166895072603
"FBgn0037134" 73.7416965676237 -0.0809043449428546 1.5047618530866 -0.0537716511505665 0.957117095936522 0.98166895072603
"FBgn0082979" 7.07538336043785 -0.127460365954067 2.35752615719534 -0.0539120031921901 0.957005273410578 0.98166895072603
"FBgn0028717" 6.7654893257914 -0.115143858527929 2.14002038439144 -0.053655122157116 0.957209938593111 0.98166895072603
"FBgn0028497" 325.104380175315 0.0690910089803779 1.29805789881621 0.0532327144597647 0.957546490189171 0.981892895642019
"FBgn0031968" 73.1362408294953 -0.0856433232423469 1.63329106511041 -0.0524179097830732 0.958195703790927 0.981952622066735
"FBgn0040228" 51.9720744920369 -0.0589785833875777 1.12305139786182 -0.0525413618570789 0.95809733883451 0.981952622066735
"FBgn0038235" 77.2339097793415 -0.098900210720549 1.88118844223801 -0.0525640413733291 0.958079268169544 0.981952622066735
"FBgn0027785" 211.629950860022 0.038983135829534 0.739080885006603 0.0527462365541436 0.957934098833089 0.981952622066735
"FBgn0039150" 80.2531454247227 -0.0736511884115664 1.39378473457807 -0.0528216057202188 0.957874046654387 0.981952622066735
"FBgn0250786" 349.116157062637 -0.0428109941483769 0.837043773782228 -0.0511464483358728 0.959208823982984 0.98250609168421
"FBgn0034792" 198.724213521286 0.0494505020974773 0.966569432110064 0.0511615395656919 0.959196798667513 0.98250609168421
"FBgn0039153" 109.779157940061 0.0862974962443838 1.68713095036583 0.0511676986730741 0.959191890838932 0.98250609168421
"FBgn0039890" 561.534934514804 0.0355079122893068 0.689239091190781 0.051521231791879 0.958910183793683 0.98250609168421
"FBgn0024956" 105.026473954628 0.0674447367383481 1.34010520995012 0.0503252690349182 0.959863187500768 0.982570645854655
"FBgn0262524" 38.5869707661648 -0.073196840702942 1.44415098619185 -0.0506879097311911 0.959574210902279 0.982570645854655
"FBgn0028978" 107.660267808322 0.0793379339921805 1.57523706048969 0.0503679085121646 0.959829209211223 0.982570645854655
"FBgn0037408" 7.15693798259339 -0.0965452129726075 1.91072594089208 -0.0503941881468765 0.959808267690703 0.982570645854655
"FBgn0014133" 139.003563482895 -0.0417366803954995 0.821843125375755 -0.0507816176699437 0.95949953895003 0.982570645854655
"FBgn0052062" 1153.83268612586 -0.0219758010344911 0.440120031991477 -0.0499290498844789 0.960178927706962 0.982772764739367
"FBgn0036480" 173.978430144248 -0.0647586936288941 1.32314476417818 -0.0489372878491365 0.960969273041411 0.983227653404001
"FBgn0052177" 207.178752471394 -0.051983483181673 1.05834907065826 -0.0491106025706702 0.960831153974912 0.983227653404001
"FBgn0038923" 93.5773378185744 0.0690779903680084 1.41203212587648 0.0489258354361284 0.960978399812288 0.983227653404001
"FBgn0019960" 213.830852339293 -0.0376942423610999 0.782669853492619 -0.0481574578631573 0.961590754531336 0.983733036405164
"FBgn0003575" 42.4695647343613 -0.0904638933249126 1.89047820579636 -0.0478240969399452 0.96185643194491 0.983883678477999
"FBgn0025558" 10.2295297568592 -0.0402610278088912 0.854668368703226 -0.0470654516975543 0.962461062359823 0.984380956061234
"FBgn0035756" 163.906799278799 0.0530011040291456 1.13209644490487 0.0468229595750295 0.962654330005056 0.984457431521665
"FBgn0039508" 189.850512959888 -0.0723877808512151 1.55540638966333 -0.04653923639118 0.96288046183321 0.984567492542807
"FBgn0036888" 431.849617769832 -0.0338997510126877 0.740857815319767 -0.0457524654222269 0.963507546201373 0.985087459246986
"FBgn0032397" 57.1884234102947 -0.0706512700679974 1.5592660344868 -0.045311982545422 0.963858636559191 0.98532515719623
"FBgn0026148" 64.1307342961244 0.0769934094219069 1.72545039784827 0.0446204230495315 0.964409863631693 0.985721208809938
"FBgn0038327" 84.0384083627789 -0.0622947570204135 1.39851451472173 -0.0445282247756323 0.964483354166585 0.985721208809938
"FBgn0038586" 44.2435522350055 0.0790957074076232 1.81404040122411 0.0436003518225209 0.96522297125208 0.986355774312703
"FBgn0259481" 290.98840785037 -0.0482939511391422 1.11979256297411 -0.0431235744569114 0.965603027077581 0.986622795346273
"FBgn0040230" 362.102191636148 -0.0332378011449457 0.773426427068699 -0.0429709647178441 0.965724679265008 0.986625754467989
"FBgn0038868" 17.742578805158 -0.0616579256681311 1.44292614378844 -0.0427406520466667 0.965908273515192 0.986691987749197
"FBgn0037310" 6.88423238338583 0.0747836173450057 1.76530649401645 0.0423253247987045 0.966239357101936 0.98678753273545
"FBgn0030959" 164.941545928591 0.0293190451217082 0.690495954712127 0.0424626344412043 0.966129898264851 0.98678753273545
"FBgn0038251" 56.3075129980194 -0.0785392110713262 1.88356732101175 -0.0416872948958984 0.966747982361801 0.987185624073481
"FBgn0050394" 189.881686597342 -0.0668640037357859 1.63451024341898 -0.0410361508111907 0.967267075944115 0.987594305879772
"FBgn0033460" 531.227224774872 -0.033854758490786 0.848874140696979 -0.0398775108460316 0.968190780583645 0.987687746204436
"FBgn0264510" 33.9211347644989 -0.0936063988123418 2.34841495351313 -0.0399011349235841 0.968171946287037 0.987687746204436
"FBgn0037027" 359.687477031974 -0.0538989609212097 1.34141230523 -0.0401742048257986 0.96795424258981 0.987687746204436
"FBgn0037248" 373.317127008103 0.0345584446835599 0.866061246021933 0.0399056273717151 0.968168364684625 0.987687746204436
"FBgn0037881" 89.3572649724242 -0.0787755734414779 1.93471575887342 -0.0407127328102273 0.967524910697821 0.987687746204436
"FBgn0029888" 213.713659488814 -0.0283643891853459 0.698338835085316 -0.0406128899452114 0.96760450794548 0.987687746204436
"FBgn0030343" 52.0364930971417 -0.0558311641634829 1.3983200519309 -0.0399151662624173 0.968160759810092 0.987687746204436
"FBgn0033475" 151.013533391057 0.046810739802927 1.1918809836815 0.0392752626708419 0.968670928924005 0.987800553169256
"FBgn0016701" 519.646296883275 -0.0211937230920351 0.547688829783207 -0.038694895277306 0.969133643341671 0.987800553169256
"FBgn0284257" 169.570483659938 -0.0471441739155403 1.20109074779257 -0.0392418498182007 0.968697567986829 0.987800553169256
"FBgn0036460" 56.7633656356122 0.0679737098837058 1.75654778903664 0.0387006610328934 0.969129046377614 0.987800553169256
"FBgn0004108" 1804.13014366299 0.035734880764527 0.912979476963964 0.0391467594126087 0.968773380899281 0.987800553169256
"FBgn0037317" 31.2777610090527 -0.0734117946576003 1.8834296680398 -0.0389618732078287 0.968920786290223 0.987800553169256
"FBgn0051453" 215.326207937872 -0.0506045165665038 1.30177379053605 -0.0388663305594163 0.968996960596766 0.987800553169256
"FBgn0086672" 11.2763398199128 0.0486188471172761 1.2653800024637 0.038436124240541 0.96933995927236 0.987889644459613
"FBgn0030151" 411.346153957229 0.0408779339496956 1.07591139981508 0.0379981768212167 0.969689135665869 0.988039726625273
"FBgn0030449" 10.1341036852822 -0.0716887354959748 1.89055753415223 -0.0379530998764864 0.969725075939152 0.988039726625273
"FBgn0001142" 363.844012397256 -0.0429875522814854 1.13969554863402 -0.0377118630101412 0.96991741741172 0.988114519173093
"FBgn0031314" 97.9043729109909 0.0760621059692599 2.04533330294306 0.0371964428272638 0.97032837486396 0.988132927156666
"FBgn0035464" 335.190785213096 0.0259389779588483 0.698268468797271 0.0371497168555875 0.97036563104545 0.988132927156666
"FBgn0036365" 149.174274919903 0.0547466642513469 1.48256970565363 0.0369316731086389 0.970539485478179 0.988132927156666
"FBgn0043884" 1074.68948931386 0.0179629020874638 0.48823630389122 0.0367941838542139 0.970649111522093 0.988132927156666
"FBgn0039937" 79.8521540221169 -0.0769859905013689 2.07927725875202 -0.0370293728117133 0.970461585678037 0.988132927156666
"FBgn0030545" 67.9469396698959 0.0327685067051179 0.885140994896715 0.03702889560216 0.970461966175222 0.988132927156666
"FBgn0034961" 48.5376903399703 0.0589976879787011 1.61692637077359 0.0365063094597651 0.970878647843052 0.988245504322479
"FBgn0011286" 16.4307064670162 0.0476019698881036 1.31563929683672 0.0361582757967365 0.971156155307714 0.988406877164827
"FBgn0003884" 17108.9631261889 -0.0110618175274855 0.315470648273185 -0.0350622396594678 0.972030111272688 0.989175179379409
"FBgn0261535" 118.776963721909 0.0632102869108957 1.83754704527507 0.0344059965076969 0.972553401782745 0.989253264448785
"FBgn0001202" 344.546339884062 0.0461923683421836 1.35013097034184 0.0342193897924362 0.972702204776375 0.989253264448785
"FBgn0036987" 57.71750845499 0.0663386003980475 1.92096056981293 0.0345717213181433 0.972421251134044 0.989253264448785
"FBgn0039152" 12.8310839768196 0.077582357006416 2.24976833428057 0.0344773840393908 0.972496476546611 0.989253264448785
"FBgn0039404" 68.2602807783211 -0.037384168588533 1.09161399074424 -0.0342430021476642 0.972683375877541 0.989253264448785
"FBgn0028700" 56.4702412759273 -0.0591617431434764 1.77081786979251 -0.0333904914043307 0.973363192196264 0.989283121348377
"FBgn0266580" 244.059371693083 0.031796273223766 0.945163270326249 0.0336462103231443 0.973159272601549 0.989283121348377
"FBgn0050001" 106.245884432046 -0.0550962189378777 1.65511142700895 -0.033286627027635 0.973446017937288 0.989283121348377
"FBgn0028683" 77.2896879182768 -0.0214472906887203 0.631828413510898 -0.033943685392303 0.972922057337801 0.989283121348377
"FBgn0015239" 78.0952456653408 -0.0547322892143805 1.62905221695803 -0.0335974415846783 0.97319816243774 0.989283121348377
"FBgn0030789" 92.150804388654 -0.0628306669928641 1.88374457061743 -0.0333444821606624 0.97339988183083 0.989283121348377
"FBgn0025626" 50.3068521452324 0.0448726891324455 1.35808591573651 0.0330394317804289 0.973643142780604 0.989362430310819
"FBgn0034176" 390.552077042049 -0.0305822182297586 0.933476574827 -0.0327571754839855 0.973868228882853 0.989363457991071
"FBgn0263507" 19.0612409090551 0.0739690008647669 2.25945629118552 0.0327394986393109 0.973882325403344 0.989363457991071
"FBgn0002989" 159.179318001959 -0.0658683612895425 2.04077336148001 -0.0322650191911158 0.974260705313468 0.989506494774901
"FBgn0029936" 65.4238305543931 0.0461627100768676 1.43121992725384 0.0322642362144534 0.974261329713371 0.989506494774901
"FBgn0037470" 355.557268740897 -0.0207451961655969 0.647796403129076 -0.0320211031165815 0.974455221672175 0.989582444890898
"FBgn0031818" 141.415492913683 0.0393801357659065 1.23765095512855 0.0318202553823692 0.974615393355469 0.989624136885509
"FBgn0039733" 298.558718625818 -0.0344901399994986 1.09417436024367 -0.0315157788104339 0.974858208724561 0.98974972480553
"FBgn0035469" 142.992788820885 0.0380630884413628 1.22000833363475 0.0312050163048757 0.975106039431263 0.98988037336204
"FBgn0027492" 1550.62840229427 0.0157626263417871 0.512745105341309 0.0307441984062348 0.975473542576296 0.990011506440736
"FBgn0260748" 205.306956636907 0.0418356573031196 1.35834747258574 0.0308097245584491 0.97542128502672 0.990011506440736
"FBgn0005536" 334.960400525491 0.0313925556145822 1.05325445396165 0.0298086555765958 0.976219655683681 0.990591177094383
"FBgn0029152" 332.659760013209 0.0364637210679613 1.22671439592695 0.0297290196701639 0.976283167795957 0.990591177094383
"FBgn0026738" 15.2351131851093 -0.0665526853303918 2.25899706675866 -0.0294550043850458 0.97650170465478 0.990691923589194
"FBgn0263381" 6.7692610134686 -0.0692188100868885 2.35809495116859 -0.0292633728982665 0.976654538576502 0.990725995908862
"FBgn0038454" 48.3242684124683 -0.0489505906126707 1.71191926979474 -0.0285863034167798 0.97719453591143 0.990910802435269
"FBgn0000330" 91.630854277134 -0.0396232440925426 1.38155578386699 -0.0286680364097433 0.977129349134494 0.990910802435269
"FBgn0259166" 79.3488221435382 -0.0489709299570292 1.70955914879227 -0.0286402554338504 0.977151506048296 0.990910802435269
"FBgn0034750" 187.284280781272 -0.0461757095629466 1.66502760642485 -0.0277246062576474 0.977881798288914 0.991486695165279
"FBgn0027499" 311.239788354915 -0.0238495294983031 0.873770403577632 -0.0272892718763453 0.978229013485939 0.991717711292395
"FBgn0266916" 290.297654865409 -0.0341321827576234 1.30067627148717 -0.0262361656596594 0.979068969777993 0.992085010478786
"FBgn0039488" 24.8808210208324 -0.0482116914529629 1.83276879826146 -0.0262822625282454 0.979032202476814 0.992085010478786
"FBgn0039594" 4.95193873684276 0.0553958272523119 2.100342210386 0.026294254271173 0.979022637755804 0.992085010478786
"FBgn0030314" 202.068152695368 0.0469431949809919 1.77468994874246 0.0264585416317915 0.978891600997386 0.992085010478786
"FBgn0264481" 19.6590970166688 0.055602400950297 2.17503491807666 0.025562758154039 0.979606091043825 0.992387197218888
"FBgn0030054" 55.6186996890284 0.0328389444041609 1.28167064671332 0.0256210673313305 0.979559582284375 0.992387197218888
"FBgn0034300" 174.354929124842 -0.0397800812625852 1.59237658077297 -0.0249735600303915 0.980076053068547 0.992742239562727
"FBgn0267570" 11.1439198260342 -0.0394550319357078 1.64116997147064 -0.0240500845757266 0.980812658529575 0.993367251866842
"FBgn0039347" 54.1221767529623 0.052213265588488 2.22474801636909 0.023471975958538 0.981273792269946 0.99371314799838
"FBgn0033351" 79.8122094958892 -0.0360496136488907 1.55031545996405 -0.0232516647782943 0.981449527196501 0.993749082102173
"FBgn0267363" 23.7959393483114 -0.0419687453752154 1.81657211410734 -0.023127582920796 0.98154850357853 0.993749082102173
"FBgn0259832" 7.14094317560455 -0.0460610755863929 2.03348294340121 -0.0226821083424832 0.981903847639208 0.993822392767918
"FBgn0033692" 44.5307070663252 -0.0451411201707116 1.99779491359144 -0.0225869153522875 0.981979781202677 0.993822392767918
"FBgn0037082" 79.9526310530494 -0.0451032686847335 1.98937188481427 -0.0226733483241331 0.981910835325559 0.993822392767918
"FBgn0037716" 11.685584345743 0.0493163265335899 2.20004515226978 0.0223939059687387 0.982133741466757 0.993857140573181
"FBgn0033339" 363.630089845846 0.0162018933662024 0.761759655917056 0.0212725981274092 0.983028202418308 0.993857514261042
"FBgn0086904" 918.377604626173 0.0118799741283726 0.547063325092234 0.0217186252470582 0.982672406478057 0.993857514261042
"FBgn0034058" 41.5420648581279 0.0340133376518068 1.57188964581178 0.0216336838473454 0.982740163989444 0.993857514261042
"FBgn0034214" 48.0385513877446 -0.0400989402587981 1.82843286678029 -0.0219177625741143 0.982513555693236 0.993857514261042
"FBgn0052113" 151.830993659073 0.0295042917650806 1.39244684638938 0.0211937207450447 0.983091123278436 0.993857514261042
"FBgn0053217" 164.977418493818 0.0226908255887 1.05390556438378 0.0215329235738169 0.982820540332603 0.993857514261042
"FBgn0004913" 280.585997014034 0.0333168664028346 1.53668522856565 0.0216864228494554 0.982698094223753 0.993857514261042
"FBgn0085322" 19.3992486605882 -0.0298478857336757 1.38997245706046 -0.0214582474361861 0.982880109506003 0.993857514261042
"FBgn0035213" 207.71629971961 0.0162973671097225 0.784224511173314 0.0207830961004817 0.983418682185345 0.994067698210956
"FBgn0261477" 226.184273014496 -0.0246722112161209 1.2151949970126 -0.0202974540529106 0.983806086741199 0.994338317353514
"FBgn0264493" 869.300559632871 0.0135009267012599 0.678782337673035 0.0198928259110984 0.984128868107714 0.994422602315603
"FBgn0039427" 159.383522687713 0.0291944575003537 1.46328322690088 0.0199568121728924 0.984077824590437 0.994422602315603
"FBgn0046294" 11.9287385023729 0.0387832609532088 1.96664133565339 0.019732997322569 0.984256367843181 0.994430488148017
"FBgn0032398" 660.09545016262 0.0216555785580563 1.14778855504718 0.0188731382012502 0.984942308333911 0.994639688385777
"FBgn0033246" 349.633914538088 0.01702961186446 0.900019421278212 0.0189243610052296 0.984901445747408 0.994639688385777
"FBgn0037709" 84.0779382004886 -0.026328512271659 1.39490559590715 -0.0188731353779772 0.984942310586156 0.994639688385777
"FBgn0029502" 96.599317853093 -0.0311088662606811 1.61705786450633 -0.0192359965802191 0.984652841791187 0.994639688385777
"FBgn0032042" 137.680567804498 0.0248140273581916 1.33867573741145 0.0185391657263667 0.985208733196328 0.9946669285934
"FBgn0030293" 29.9739859381625 -0.0179279709833783 0.965317898049091 -0.0185657791800529 0.985187502386598 0.9946669285934
"FBgn0036882" 187.024389868304 -0.0278816690289914 1.55620432726884 -0.0179133966546608 0.985707941744367 0.994929119185057
"FBgn0261808" 94.6869862079737 0.0343495468637019 1.90720627381119 0.0180141689140144 0.985627550086645 0.994929119185057
"FBgn0031397" 191.409635192074 -0.0210979668270814 1.33293903246805 -0.0158237491174279 0.987375001751784 0.995162386894092
"FBgn0051864" 15.7152546476634 -0.0211979563280366 1.33879117019438 -0.0158219324875335 0.987376451031295 0.995162386894092
"FBgn0051619" 786.781167392694 -0.00657324556723671 0.411778563319303 -0.0159611941005544 0.987265350370108 0.995162386894092
"FBgn0033401" 137.500482912446 -0.0253748412318674 1.58951012033102 -0.0159603148893239 0.987266051789828 0.995162386894092
"FBgn0263697" 124.798202963825 -0.0252878280027316 1.56350786488799 -0.016165231136167 0.987102573371612 0.995162386894092
"FBgn0035120" 95.9081577434271 0.0167824472929088 1.04927868427857 0.0159953883235246 0.98723807081007 0.995162386894092
"FBgn0010803" 89.4090634103641 -0.0277438763801614 1.66474461381493 -0.016655829027089 0.986711185597796 0.995162386894092
"FBgn0038704" 174.421914920815 0.0187694709848601 1.1354734108946 0.0165345071778515 0.986807973099593 0.995162386894092
"FBgn0024841" 67.1926666462143 -0.016742703494097 1.01716034289586 -0.0164550878596552 0.986871331927526 0.995162386894092
"FBgn0030743" 76.9712617575093 0.0142576921249699 0.890339233957596 0.0160185135492106 0.987219621913193 0.995162386894092
"FBgn0030759" 12.9114749893723 0.0360264475038142 2.22542418731599 0.0161755605973532 0.987094332731469 0.995162386894092
"FBgn0030956" 271.751364674183 -0.0111029511363741 0.689651002028564 -0.0160951727337153 0.987158464617811 0.995162386894092
"FBgn0005771" 186.523688621502 0.013402168135621 0.900213479160453 0.0148924612429078 0.988117974313526 0.995788953250458
"FBgn0039668" 19.7917697511441 0.0213617349783052 1.56962890506074 0.0136135335331812 0.989138307273438 0.996696307680743
"FBgn0026059" 422.315744663471 -0.0122130114912154 0.916689195499852 -0.0133197537207591 0.989372688395673 0.996811580789626
"FBgn0033421" 108.343681638249 0.0213237357408776 1.68380950391729 0.0126693969669726 0.989891554189964 0.996819841144691
"FBgn0023081" 376.523741098828 -0.0122818452356847 1.06652399590961 -0.0115111729974633 0.990815615621737 0.996819841144691
